Date,active_kcal,total_steps,total_distance,highly_active_seconds,active_seconds,floorAscended,floorDescended,min_heart_rate,max_heart_rate,resting_heart_rate,AverageStressLevel_TOTAL,MaxStressLevel_TOTAL,activityDuration,bodybattery_highest,bodybattery_lowest,averageMonitoringEnvironmentAltitude,sweat_loss,respiration_value
2023-12-21,264.0,8019.0,7137.0,1037,2948,52.103,53.821,42.0,139.0,47.0,34,96.0,9000.0,50.0,12.0,523.0,,14.0
2023-12-22,696.0,10242.0,8743.0,771,5889,73.449,57.181,43.0,149.0,47.0,26,97.0,13800.0,89.0,17.0,637.0,739.0,14.0
2023-12-23,576.0,7834.0,6646.0,1090,3709,73.152,101.334,42.0,148.0,47.0,31,91.0,11100.0,89.0,23.0,539.0,590.0,13.0
2023-12-24,481.0,6715.0,5743.0,1302,2791,43.013,49.369,40.0,141.0,47.0,30,96.0,13800.0,93.0,18.0,523.0,478.0,13.0
2023-12-25,120.0,7099.0,6019.0,535,2755,45.043,33.183,45.0,100.0,47.0,28,87.0,10380.0,69.0,16.0,678.0,,13.0
2023-12-26,58.0,3292.0,2786.0,447,1003,29.415,30.638,40.0,110.0,47.0,23,96.0,8340.0,96.0,30.0,591.0,,14.0
2023-12-27,628.0,3071.0,2599.0,259,3024,0.0,12.648,43.0,155.0,47.0,27,97.0,7140.0,88.0,16.0,460.0,670.0,15.0
2023-12-28,4.0,433.0,366.0,86,74,8.257,5.975,44.0,102.0,46.0,24,83.0,1320.0,79.0,18.0,452.0,,15.0
2023-12-29,734.0,3630.0,3072.0,167,3528,27.999,25.547,41.0,163.0,46.0,22,97.0,7680.0,91.0,17.0,453.0,672.0,15.0
2023-12-30,8.0,702.0,594.0,124,161,4.7170000000000005,3.428,41.0,95.0,46.0,16,90.0,1800.0,91.0,19.0,468.0,,15.0
2023-12-31,612.0,3154.0,2669.0,700,2044,26.283,19.633,40.0,145.0,45.0,11,98.0,4980.0,96.0,29.0,464.0,697.0,14.0
2024-01-01,222.0,5586.0,4641.0,35,3449,101.55,103.713,53.0,121.0,46.0,51,96.0,3900.0,47.0,20.0,446.0,430.0,14.0
2024-01-02,0.0,,,0,0,0.0,0.0,,,,-1,,,,,450.0,,
2024-01-03,851.0,2047.0,1737.0,108,2535,12.192,7.428,53.0,156.0,47.0,65,98.0,4980.0,30.0,18.0,440.0,830.0,14.0
2024-01-04,0.0,,,0,0,0.0,0.0,61.0,73.0,,-1,,,76.0,54.0,439.0,,15.0
2024-01-05,0.0,0.0,0.0,0,0,0.0,0.0,51.0,75.0,,23,27.0,,21.0,21.0,687.0,,7.0
2024-01-06,620.0,7013.0,8058.0,2377,953,109.728,101.425,64.0,181.0,67.0,-1,,3420.0,64.0,20.0,659.0,586.0,15.0
2024-01-07,0.0,45.0,38.0,9,4,0.0,0.0,50.0,84.0,71.0,40,82.0,180.0,49.0,25.0,680.0,,13.0
2024-01-08,334.0,3351.0,3531.0,1133,970,12.196,20.005,59.0,151.0,79.0,86,98.0,2580.0,24.0,18.0,680.0,,13.0
2024-01-09,0.0,,,0,0,0.0,0.0,,,,-1,,,,,682.0,,
2024-01-10,0.0,,,0,0,0.0,0.0,73.0,73.0,,-1,,,20.0,20.0,683.0,,13.0
2024-01-11,0.0,,,0,0,0.0,0.0,72.0,72.0,,-1,,,62.0,62.0,683.0,,18.0
2024-01-12,0.0,,,0,0,0.0,0.0,71.0,71.0,,-1,,,61.0,61.0,683.0,,15.0
2024-01-13,0.0,,,0,0,0.0,0.0,,,,-1,,,,,683.0,,
2024-01-14,0.0,,,0,0,0.0,0.0,,,,-1,,,,,683.0,,
2024-01-15,1078.0,11936.0,10101.0,1057,7983,82.412,82.35,44.0,159.0,47.0,37,96.0,11040.0,80.0,8.0,601.0,843.0,15.0
2024-01-16,0.0,,,0,0,0.0,0.0,45.0,76.0,49.0,36,72.0,,60.0,11.0,701.0,,15.0
2024-01-17,0.0,,,0,0,0.0,0.0,,,,-1,,,,,801.0,,
2024-01-18,0.0,,,0,0,0.0,0.0,,,,-1,,,,,736.0,,
2024-01-19,0.0,,,0,0,0.0,0.0,,,,-1,,,,,580.0,,
2024-01-20,0.0,,,0,0,0.0,0.0,,,,-1,,,,,510.0,,
2024-01-28,3.0,96.0,81.0,240,180,0.0,0.0,48.0,92.0,53.0,26,42.0,240.0,24.0,22.0,457.0,,14.0
2024-01-29,997.0,8023.0,6790.0,1028,5343,46.233,129.51,51.0,152.0,54.0,69,96.0,8760.0,61.0,15.0,501.0,968.0,14.0
2024-01-30,0.0,,,0,0,0.0,0.0,,,,-1,,,,,526.0,,
2024-01-31,691.0,691.0,21197.0,18,721,7.454,5.101,59.0,169.0,65.0,72,99.0,3180.0,46.0,24.0,585.0,617.0,14.0
2024-02-01,0.0,21.0,18.0,0,30,0.0,0.0,71.0,71.0,,-1,,,54.0,54.0,640.0,,15.0
2024-02-17,0.0,,,0,0,0.0,0.0,42.0,82.0,60.0,13,64.0,480.0,49.0,22.0,640.0,,16.0
2024-02-18,741.0,5401.0,4611.0,1356,4486,41.001,64.831,39.0,161.0,56.0,24,98.0,9900.0,100.0,20.0,637.0,496.0,14.0
2024-02-19,860.0,9835.0,8451.0,2184,4536,92.487,182.91,40.0,154.0,54.0,31,93.0,13320.0,96.0,17.0,579.0,608.0,14.0
2024-02-20,798.0,12199.0,10421.0,2913,4315,70.44,189.701,43.0,143.0,52.0,36,94.0,17940.0,59.0,5.0,583.0,680.0,13.0
2024-02-21,1013.0,11051.0,9417.0,911,6868,85.935,89.875,46.0,156.0,52.0,32,96.0,13800.0,60.0,7.0,595.0,712.0,14.0
2024-02-22,197.0,7048.0,5996.0,879,2787,56.08,83.412,43.0,119.0,46.0,34,88.0,7500.0,79.0,20.0,780.0,,14.0
2024-02-23,748.0,8614.0,7290.0,817,5543,33.528,31.696,47.0,156.0,47.0,34,99.0,11640.0,73.0,13.0,822.0,685.0,13.0
2024-02-24,0.0,,,0,0,0.0,0.0,,,,-1,,,,,820.0,,
2024-02-25,459.0,5115.0,5983.0,1755,551,76.216,70.136,54.0,177.0,50.0,34,66.0,2400.0,36.0,28.0,800.0,462.0,15.0
2024-02-26,705.0,8688.0,7508.0,1128,5370,50.945,57.591,51.0,143.0,52.0,39,95.0,11700.0,86.0,23.0,557.0,618.0,14.0
2024-02-27,1154.0,12694.0,10886.0,1716,7278,64.508,235.256,32.0,160.0,54.0,35,93.0,12720.0,84.0,25.0,583.0,745.0,14.0
2024-02-28,650.0,6914.0,5851.0,771,4559,40.069,75.268,52.0,152.0,55.0,35,88.0,7140.0,70.0,30.0,514.0,471.0,14.0
2024-02-29,1314.0,16294.0,14676.0,4272,7182,47.365,78.128,46.0,179.0,55.0,31,97.0,15960.0,88.0,20.0,557.0,1246.0,13.0
2024-03-01,549.0,10120.0,10333.0,2455,2163,93.523,102.177,41.0,165.0,56.0,30,71.0,8100.0,63.0,28.0,585.0,485.0,14.0
2024-03-02,2384.0,17153.0,47035.0,5084,2696,134.863,305.06,55.0,190.0,56.0,61,90.0,11820.0,70.0,7.0,517.0,1666.0,13.0
2024-03-03,475.0,7966.0,6751.0,554,4312,36.967,38.834,52.0,152.0,58.0,38,93.0,12120.0,75.0,28.0,559.0,574.0,14.0
2024-03-04,175.0,5074.0,4317.0,470,2162,100.584,95.564,40.0,146.0,57.0,22,67.0,4620.0,64.0,48.0,532.0,,14.0
2024-03-05,506.0,5414.0,4587.0,194,3685,53.575,80.487,45.0,131.0,56.0,28,83.0,7200.0,84.0,57.0,515.0,601.0,14.0
2024-03-06,273.0,7872.0,6662.0,241,4472,93.081,83.063,42.0,115.0,56.0,25,96.0,8520.0,82.0,51.0,518.0,,14.0
2024-03-07,1168.0,16591.0,16273.0,2936,6302,153.383,185.39,50.0,159.0,56.0,28,84.0,14820.0,91.0,35.0,529.0,1159.0,14.0
2024-03-08,820.0,10185.0,8629.0,596,6124,65.418,163.499,47.0,155.0,57.0,34,89.0,10920.0,84.0,25.0,570.0,655.0,14.0
2024-03-09,664.0,7318.0,6228.0,184,5855,47.118,75.115,42.0,137.0,55.0,23,82.0,10020.0,85.0,28.0,536.0,1124.0,14.0
2024-03-10,493.0,8627.0,7337.0,524,4822,46.504,51.308,41.0,142.0,52.0,17,93.0,12660.0,100.0,34.0,571.0,579.0,14.0
2024-03-11,742.0,10667.0,9038.0,556,6370,109.728,76.587,50.0,130.0,53.0,38,99.0,11640.0,88.0,28.0,563.0,487.0,14.0
2024-03-12,707.0,7635.0,6485.0,1200,4244,17.556,34.052,43.0,146.0,52.0,28,89.0,9480.0,86.0,29.0,527.0,628.0,14.0
2024-03-13,1750.0,4814.0,4074.0,315,2769,60.96,94.533,60.0,172.0,52.0,49,98.0,28620.0,70.0,23.0,1375.0,0.0,14.0
2024-03-14,1700.0,15918.0,14095.0,3794,8321,88.392,97.247,54.0,179.0,52.0,51,98.0,42480.0,81.0,8.0,643.0,1557.0,14.0
2024-03-15,508.0,8560.0,7244.0,1625,3609,54.864,153.315,44.0,132.0,51.0,36,95.0,9420.0,60.0,29.0,621.0,291.0,14.0
2024-03-16,0.0,,,0,0,0.0,0.0,72.0,72.0,,-1,,,,,618.0,,15.0
2024-03-17,1826.0,14697.0,36504.0,4025,5209,27.432,36.638,59.0,169.0,54.0,52,99.0,13140.0,66.0,16.0,595.0,1585.0,14.0
2024-03-18,160.0,5318.0,4501.0,270,2519,33.594,41.201,48.0,112.0,54.0,24,90.0,4860.0,81.0,57.0,591.0,,14.0
2024-03-19,1270.0,17624.0,14981.0,4740,3061,196.897,154.961,44.0,184.0,55.0,21,93.0,12780.0,89.0,33.0,533.0,0.0,14.0
2024-03-20,970.0,700.0,28492.0,102,862,10.005,8.441,69.0,161.0,55.0,65,84.0,2520.0,42.0,28.0,651.0,904.0,15.0
2024-03-21,692.0,9188.0,7776.0,1275,4841,60.96,101.019,54.0,143.0,56.0,43,99.0,10020.0,52.0,20.0,615.0,525.0,14.0
2024-03-22,1209.0,745.0,37330.0,148,769,9.825,10.531,65.0,166.0,57.0,52,74.0,2700.0,49.0,29.0,667.0,1297.0,14.0
2024-03-23,925.0,2792.0,26876.0,325,1220,23.517,27.836,53.0,168.0,58.0,43,93.0,6120.0,53.0,14.0,609.0,600.0,14.0
2024-03-24,590.0,4012.0,3434.0,365,3879,15.906,12.815,54.0,138.0,59.0,42,86.0,7200.0,49.0,13.0,564.0,929.0,14.0
2024-03-25,622.0,5526.0,4701.0,258,4830,41.068,58.675,54.0,147.0,59.0,38,82.0,6900.0,77.0,50.0,712.0,731.0,14.0
2024-03-26,1072.0,16146.0,17229.0,155,2014,59.8,186.481,58.0,134.0,60.0,35,85.0,16140.0,87.0,26.0,744.0,976.0,14.0
2024-03-27,0.0,,,0,55,0.0,0.0,,,,-1,,,,,652.0,,
2024-03-28,642.0,4643.0,3959.0,971,3495,42.672,46.842,57.0,148.0,61.0,57,95.0,6060.0,51.0,26.0,639.0,583.0,14.0
2024-03-29,401.0,2446.0,2095.0,349,1811,12.693,16.133,49.0,142.0,60.0,23,98.0,14520.0,39.0,25.0,593.0,649.0,14.0
2024-03-30,850.0,1982.0,26500.0,135,974,18.288,12.698,39.0,171.0,58.0,23,90.0,3600.0,61.0,22.0,453.0,633.0,14.0
2024-03-31,370.0,6907.0,5845.0,519,4060,29.519,28.908,45.0,147.0,57.0,31,98.0,11400.0,87.0,33.0,571.0,,14.0
2024-04-01,3.0,292.0,247.0,17,87,3.048,0.0,50.0,87.0,57.0,25,73.0,1020.0,56.0,46.0,603.0,,14.0
2024-04-02,38.0,2046.0,1747.0,98,869,13.543,9.929,42.0,123.0,56.0,26,87.0,3600.0,50.0,32.0,546.0,,14.0
2024-04-03,56.0,2700.0,2304.0,178,1017,19.958,11.138,46.0,96.0,57.0,38,82.0,2700.0,32.0,18.0,607.0,,14.0
2024-04-04,655.0,5487.0,4728.0,306,4230,36.576,30.015,51.0,153.0,56.0,40,93.0,9660.0,33.0,10.0,664.0,706.0,14.0
2024-04-05,444.0,7142.0,6190.0,931,3211,31.911,31.108,42.0,137.0,56.0,31,96.0,9900.0,56.0,26.0,663.0,459.0,14.0
2024-04-06,10.0,764.0,647.0,44,263,14.094,11.021,50.0,93.0,59.0,38,80.0,1620.0,47.0,35.0,656.0,,14.0
2024-04-07,806.0,11529.0,9767.0,589,7691,22.684,24.845,46.0,147.0,59.0,46,89.0,13860.0,68.0,24.0,609.0,700.0,14.0
2024-04-08,579.0,575.0,20546.0,0,786,5.428,5.726,73.0,165.0,60.0,73,80.0,1380.0,46.0,38.0,673.0,642.0,14.0
2024-04-09,657.0,9334.0,7989.0,1237,5436,60.221,90.432,45.0,142.0,59.0,32,85.0,13560.0,85.0,29.0,487.0,634.0,14.0
2024-04-10,978.0,11474.0,9759.0,1867,6943,69.116,225.497,50.0,145.0,59.0,35,97.0,12660.0,82.0,23.0,409.0,1044.0,14.0
2024-04-11,999.0,12022.0,10229.0,3771,3081,59.867,52.92,53.0,183.0,59.0,45,95.0,11940.0,49.0,6.0,518.0,780.0,14.0
2024-04-12,814.0,8790.0,7670.0,1408,5218,70.104,70.481,47.0,165.0,58.0,26,99.0,13440.0,79.0,11.0,608.0,479.0,14.0
2024-04-13,617.0,21239.0,17999.0,4673,6021,120.495,92.404,47.0,135.0,56.0,30,92.0,17580.0,64.0,10.0,942.0,,14.0
2024-04-14,4.0,400.0,339.0,96,51,6.096,2.487,40.0,87.0,54.0,10,84.0,840.0,100.0,31.0,680.0,,14.0
2024-04-15,887.0,15042.0,12976.0,1541,8276,94.758,184.98,52.0,141.0,53.0,38,94.0,15180.0,88.0,21.0,663.0,594.0,14.0
2024-04-16,782.0,12952.0,13205.0,3938,3246,33.953,48.375,43.0,169.0,53.0,18,99.0,9960.0,100.0,29.0,724.0,,14.0
2024-04-17,660.0,7345.0,6225.0,1700,3898,38.897,68.913,44.0,147.0,51.0,24,90.0,9480.0,52.0,20.0,702.0,815.0,14.0
2024-04-18,1029.0,10830.0,10119.0,4184,2931,5.362,7.741,41.0,181.0,50.0,14,83.0,9960.0,100.0,16.0,699.0,861.0,15.0
2024-04-19,716.0,9519.0,8056.0,1440,5047,41.535,128.23,43.0,147.0,50.0,21,90.0,13380.0,90.0,18.0,625.0,931.0,14.0
2024-04-20,18.0,2199.0,1876.0,273,540,16.794,15.094,45.0,96.0,50.0,25,81.0,5280.0,77.0,54.0,624.0,,14.0
2024-04-21,125.0,6609.0,5600.0,284,2995,30.977,18.378,44.0,105.0,50.0,28,82.0,7200.0,81.0,31.0,902.0,,14.0
2024-04-22,665.0,6219.0,5910.0,1500,2795,38.839,25.342,41.0,149.0,49.0,15,98.0,7860.0,100.0,30.0,643.0,763.0,14.0
2024-04-23,1620.0,18787.0,19370.0,4650,5859,175.431,208.165,39.0,174.0,48.0,23,93.0,16620.0,100.0,22.0,635.0,1581.0,15.0
2024-04-24,663.0,8124.0,6973.0,1099,4286,57.912,68.815,45.0,155.0,48.0,28,87.0,13020.0,68.0,20.0,626.0,524.0,14.0
2024-04-25,166.0,5148.0,4367.0,612,2081,45.752,103.127,42.0,122.0,49.0,22,85.0,5580.0,78.0,24.0,659.0,,14.0
2024-04-26,611.0,9606.0,8143.0,1480,4274,27.432,94.949,40.0,145.0,48.0,21,84.0,13500.0,100.0,30.0,625.0,608.0,14.0
2024-04-27,95.0,7604.0,6456.0,728,2563,25.208,29.091,38.0,93.0,47.0,20,84.0,9840.0,100.0,42.0,605.0,,14.0
2024-04-28,1530.0,28326.0,25598.0,6116,8253,166.111,244.204,38.0,176.0,46.0,30,99.0,20580.0,100.0,19.0,512.0,1136.0,14.0
2024-04-29,902.0,10307.0,8897.0,572,6745,51.107,101.952,40.0,177.0,46.0,23,96.0,18480.0,74.0,23.0,516.0,1092.0,14.0
2024-04-30,591.0,8896.0,7579.0,514,5666,67.056,70.88,44.0,135.0,46.0,23,88.0,13860.0,90.0,22.0,612.0,600.0,14.0
2024-05-01,2268.0,3175.0,93520.0,173,2252,43.456,44.423,41.0,168.0,45.0,26,99.0,8340.0,99.0,15.0,698.0,2063.0,14.0
2024-05-02,976.0,15062.0,13203.0,3985,4518,53.677,51.293,47.0,168.0,45.0,28,86.0,13740.0,50.0,20.0,592.0,869.0,14.0
2024-05-03,207.0,7123.0,6028.0,199,3473,28.658,130.992,41.0,116.0,46.0,27,97.0,7680.0,79.0,24.0,579.0,,14.0
2024-05-04,138.0,7661.0,6504.0,292,3771,11.211,16.24,41.0,92.0,46.0,19,72.0,8580.0,60.0,34.0,534.0,,14.0
2024-05-05,0.0,15.0,13.0,0,3,0.0,0.0,38.0,66.0,46.0,5,33.0,,100.0,56.0,656.0,,14.0
